
Delfín girador,404,habbit,"Los Delfines giradores se reúnen en grupos, que pueden ser bastante pequeños (sólo unos pocos individuos) o muy grandes (más de 1.000 animales). Se han visto bancos de estos delfines mezclados con grupos de Delfines manchados tropicales o Pequeñas ballenas dentadas. Durante el día, estos animales suelen pasar el tiempo descansando en ensenadas, a menudo utilizando los mismos lugares todos los días. Al atardecer, los Delfines giradores suelen empezar a buscar comida. Estos delfines son animales migratorios, viajan largas distancias cuando persiguen a sus presas así como para permanecer en aguas cálidas. Los congéneres suelen encontrarse entre sí utilizando la ecolocalización. También se sabe que los delfines giradores se comunican mediante el tacto, lo que refuerza sus relaciones. Realizan sus famosos trucos acrobáticos, incluidos los conocidos saltos y giros, durante las horas nocturnas."
Delfín girador,404,appearance,"El Delfín girador es un cetáceo pequeño y esbelto con un pico comparativamente largo y fino, así como una aleta triangular en el dorso. El tamaño y el patrón de coloración de este animal varían mucho según la localidad. Sin embargo, todos los Delfines giradores son generalmente de color gris oscuro en el dorso, gris más claro en los costados y tienen partes inferiores blancas o gris muy claro. Estos animales muestran una banda gris más oscura, que se extiende desde el ojo hasta la aleta y está bordeada por encima con una fina franja clara."
Delfín girador,404,mating,"Estos delfines tienen un sistema de apareamiento poliginándrico (promiscuo). Normalmente, los miembros de un cardumen se aparean entre sí sin selección. Los delfines giradores son reproductores estacionales con 1 - 2 periodos de máxima actividad. Las hembras dan a luz con un intervalo de 2 - 3 años. El periodo de gestación dura 10,6 meses y da lugar a una sola cría. Los delfines recién nacidos crecen muy rápidamente debido a que se alimentan de leche materna durante unos 6 meses, tras los cuales complementan su Dieta con Otro tipo de alimentos. La cría es amamantada por su madre durante los dos primeros años de su vida. La madre y la cría suelen formar una estrecha relación que dura toda la vida. Los machos de esta especie alcanzan la madurez sexual entre los 10 y los 12 años, mientras que las hembras están listas para reproducirse entre los 5,5 y los 10 años."
Perrito de la pradera de cola negra,405,habbit,"Los perritos de la pradera viven en pueblos o colonias, a veces de cientos de personas, que habitan en un área muy pequeña. El pueblo tiene ciertos barrios o coterráneos. Las hembras suelen permanecer en su coterie natal, mientras que los machos se dispersan a un coterie cercano. Cada coterie contiene un grupo de hembras estrechamente emparentadas (madres, hermanas y tías) y uno o quizá dos machos territoriales. Durante la época de cría, las hembras defienden agresivamente su madriguera contra otras hembras y a veces incluso asaltan madrigueras de otras perras de la pradera y matan a sus cachorros. Estos animales son diurnos y están activos durante todo el año. No hibernan, a diferencia de muchas otras especies de perros de las praderas. Cuando están activos sobre el suelo, realizan una serie de comportamientos, como mover la tierra para mejorar las entradas de las madrigueras, recoger material para anidar y rascarse para hacer frente a las pulgas."
Perrito de la pradera de cola negra,405,appearance,"El perrito de la pradera de cola negra tiene generalmente un color café, siendo más claro en la zona del vientre. Su cola tiene una raya negra, de la cual deriva el nombre de este roedor. Los adultos llegan a pesar de 600 a 1.300 gramos, los machos suelen ser más pesados que las hembras. La longitud del cuerpo va de los 35 a los 43 centímetros, con una cola de 7 a 10 centímetros. Tienen orejas pequeñas, pero una aguda audición, y ojos pequeños y oscuros con una buena visión. Las patas están provistas de unas largas y poderosas uñas, perfectamente adaptadas para la excavación."
Perrito de la pradera de cola negra,405,mating,"Habitualmente tiene lugar en primavera. Los nacimientos se suelen producir en abril y mayo. Las hembras tienen un período de gestación de un mes, durante el cual se hacen dueñas de una galería y no dejan acercarse a ningún otro perrito. Suelen tener de cuatro a cinco crías, aunque las camadas pueden ir desde uno hasta ocho individuos en ocasiones. Dependiendo de la disponibilidad de alimento las camadas serán más o menos numerosas. Las crías nacen muy desvalidas y abren los ojos al mes. El periodo de lactancia suele durar seis o siete semanas. A partir del mes de edad las crías comienzan a aventurarse fuera de las madrigueras, siendo muy activas y juguetonas. Los perritos de la pradera de cola negra sólo se reproducen una vez al año."
Huiña,406,habbit,"Los Huiñas son animales Arborícolas y generalmente trepan cuando buscan refugio, ponerse a salvo de un animal que les persigue o vigilar desde donde encontrar una presa. Son principalmente Nocturnos, aunque también son activos durante el día. Descansan dentro de una vegetación densa, a menudo escondidos entre bambúes casi impenetrables. Los machos ocupan grandes áreas, superponiéndose a los territorios más pequeños de una o varias hembras. Son Carnívoros solitarios. Debido a su rareza y a su naturaleza reservada, apenas existe información sobre su comunicación y percepción. Los Huiña tienen excelentes sentidos de la vista, el oído y el olfato, como la mayoría de los pequeños felinos. Es probable que utilicen señales químicas para comunicarse, además de vocalizaciones, postura corporal y señales táctiles."
Huiña,406,appearance,"Es el más pequeño de los felinos salvajes de América. Su longitud ronda entre los 37 y 51 cm y su peso es de 2 a 3 kg. Su pelaje mimético se caracteriza por tener manchas negras y redondas y el fondo de su pelaje color marrón. A la distancia sus manchas se ensombrecen y su pelaje se oscurece. El pelaje de su vientre es blanco, pero tiene grandes manchas en forma de bandas. La cola tiene de 10 a 14 bandas negras (generalmente 12) y suelen verse ejemplares totalmente melánicos. Las madres suelen tener entre uno y cuatro cachorros. Su período de gestación es de 75 días y su longevidad es de 15 años.Cazador nocturno, de hábitos arborícolas, sus presas son pequeños roedores (arborícolas preferentemente como Irenomys tarsalis), pequeños marsupiales, perdices, palomas, insectos, e incluso pudúes. Utiliza los árboles como guaridas. Sus enemigos naturales son el puma y el zorro culpeo. Se desconoce su población actual. Su estado de conservación es ""Vulnerable"" según la lista roja de especies amenazadas de la IUCN. Actualmente se encuentra protegida legalmente en Chile y Argentina. En julio de 2022, un huiña negro, un gato muy raro de la Patagonia, fue captado por primera vez en la cámara. "
Huiña,406,mating,"Debido a la rareza de los Huiñas, existe poca información sobre sus sistemas de apareamiento. Parece que son poligínicos, ya que las mayores áreas de distribución de los machos pueden indicar que viajan mucho en busca de múltiples parejas. No se ha descrito una época de reproducción para los Huiña. El tamaño de las camadas oscila entre 1 y 4 gatitos, y la gestación es de 72 a 78 días. Es probable que las hembras críen a las crías solas. La gestación y la lactancia reciben una inversión significativa, y es posible que proporcionen un periodo prolongado de cuidados a las crías y les enseñen a cazar antes de que éstas se independicen. Tanto los machos como las hembras alcanzan la madurez sexual alrededor de los 24 meses."
Macaco cola de cerdo sureño,407,habbit,"Los Macacos cola de cerdo sureños son principalmente Terrestres, pero también hábiles trepadores y a menudo buscan comida en las copas de los árboles. A diferencia de casi todos los Primates, a estos macacos les encanta el agua. Viven en grandes grupos que se dividen en grupos más pequeños durante el día, cuando están buscando comida. Existe una jerarquía entre los machos, basada en la fuerza, y entre las hembras, basada en la herencia. Así, la hija de la hembra alfa se sitúa inmediatamente por encima de todas las demás hembras del grupo. La hembra alfa lidera el grupo, mientras que el papel del macho es más bien el de gestionar los conflictos dentro del grupo y defenderlo. Los macacos de cola de cerdo son generalmente silenciosos, pero emiten muchas vocalizaciones cuando lo necesitan. Se comunican entre sí con la ayuda de gritos, chillidos, gruñidos, ladridos, chillidos y tienen como vocalización más común el sonido como ""arrullo"". Los miembros del grupo también se acicalan entre sí, se besan y se alimentan juntos."
Macaco cola de cerdo sureño,407,appearance,"Este macaco tiene el pelaje de color marrón-amarronado, con la zona dorsal más oscura y la ventral más clara. Su nombre común hace referencia a la corta cola que mantiene semierecta, parecida a la cola de un cerdo. Como ocurre con Otras especies de Macaca, los machos son más grandes que las hembras; mientras que los machos miden 50-58 cm de longitud y 5-12 kg de peso, las hembras miden 38-48 cm de longitud y 4,5-6 kg de peso."
Macaco cola de cerdo sureño,407,mating,"Los Macacos cola de cerdo sureño son poliginándricos (promiscuos), lo que significa que tanto los machos como las hembras tienen múltiples parejas. Su época de cría tiene lugar durante todo el año. Las hembras paren una sola cría cada dos años y el periodo de gestación dura unos 5,7 meses. Las crías nacen Altriciales e incapaces de alimentarse y cuidar de sí mismas de forma independiente. Las madres las llevan en brazos, las protegen y las amamantan durante 4-5 meses. Después de un año de edad, las crías comienzan a asociarse más con Otros juveniles a través de actividades de juego y revolcones bruscos. Las hembras jóvenes alcanzan la madurez reproductiva a los 3 años y los machos empiezan a criar a los 4,5 años."
Pangolín chino,410,habbit,"Son animales nocturnos, con la habilidad de trepar en los árboles y son excelentes nadadores. Se alimentan de las termitas Coptotermes formosanus y Cyclotermes formosanus y algunas hormigas. Como mecanismo de defensa se enrollan en forma de bola escondiendo la cara bajo la cola."
Pangolín chino,410,appearance,"Es de tamaño mediano, con una cola de 25-40cm de longitud, su cuerpo mide entre 45 y 60 cm. Sus ojos son grandes, caracterizados por párpados espesos. Sus extremidades tienen cinco dedos. Tiene escamas pequeñas, son de color marrón."
Pangolín chino,410,mating,"Se sabe poco sobre el sistema de apareamiento de los pangolines chinos, ya que son muy reservados y difíciles de observar. El apareamiento se produce desde finales de verano hasta principios de otoño, cuando los machos luchan por el acceso a las hembras. Esto significa que la especie puede mostrar un sistema de apareamiento poligínico. Los pangolines chinos pasan el invierno en profundas madrigueras junto a un nido de termitas como fuente de alimento. Las hembras paren una sola cría en esta época, que se cría durante el invierno en la madriguera, saliendo con su madre en primavera. Cuando está fuera de la madriguera, el joven pangolín es transportado en la cola de su madre. Se cree que esta especie alcanza la madurez sexual en torno al año de edad."
Yapok,411,habbit,"Las zarigüeyas de agua son criaturas solitarias. Viven en madrigueras junto a la orilla y salen al anochecer para nadar y buscar presas, que comen en la orilla. Son excelentes nadadores y buceadores; utilizan sus anchas patas traseras palmeadas para propulsarse por el agua, moviéndose con brazadas alternas. Las patas traseras también son simétricas, lo que distribuye la fuerza por igual a lo largo de ambos bordes de las membranas; esto aumenta la eficacia del movimiento de la zarigüeya de Yapok a través del agua. La larga cola de estos animales también les ayuda en la natación. Cuando se ven amenazadas, las zarigüeyas de agua suelen saltar al agua y a menudo escapan así de la depredación."
Yapok,411,appearance,"Es un pequeño animal, de 27 a 35 cm de longitud, con 30 a 40 cm de cola. Pesa entre 604-790 gr. La piel es marmolada gris y negra, mientras el hocico, los ojos, y la coronilla son negros. Una banda más clara lo atraviesa por el lomo hasta las orejas, que son redondeadas y sin pelos. Tiene vibrisas en bigotes y debajo de cada ojo. La cola, muy gruesa en pelo y negra en la base, es amarilla o blanca en su extremo. Las patas traseras son palmeadas, pero las anteriores no, y las usa para agarrar sus presas mientras nada, propulsado por su cola y las patas palmeadas. Pelaje denso, suave y corto, color gris claro. En general con cuatro bandas anchas a través de la espalda color café chocolate a negro. Presenta línea dorsal negra que va de la nuca a la cola. Vientre blanco. Orejas negras y redondeadas. Ojos negros con brillo nocturno amarillo. Cola larga con base cubierta de pelo, el resto desnuda y negra con punta blanca. Extremidades posteriores largas con membrana interdigital bien desarrollada (como una adaptación a la vida semi-acuática); dedos largos y garras cortas, un hueso de la mano (el pisiforme) es alargado formando un sexto dedo accesorio. Ambos sexos con marsupio."
Yapok,411,mating,"El apareamiento es en diciembre, y las crías, en número de 1 a 4 cachorros, nacen en el nido 2 semanas más tarde. No aparecen fuera del marsupio hasta los 20 días. A los 22 días comienza la aparición de pelos, y a los 40 abren los ojos, y ya se asoman algo desde la bolsa materna. A los 48 días, se agarran perfectamente de los pezones, y siguen durmiendo con su madre."
Ardilla voladora del sur,412,habbit,"Las Ardillas voladoras del sur son animales Nocturnos y Muy sociales y pueden volar y buscar comida juntas en grandes grupos. Además, a menudo se agrupan en madrigueras, especialmente a medida que descienden las temperaturas estacionales, con el fin de conservar energía. Estas madrigueras son sus principales moradas, junto con los agujeros desiertos de los pájaros carpinteros, así como los edificios construidos por el hombre y las cajas para pájaros. Durante la época de reproducción, las hembras de esta especie son conocidas por ser muy territoriales, defendiendo ferozmente sus territorios. Las Ardillas voladoras del sur no Hibernan. A pesar de su nombre, estos roedores no vuelan, sino que planean. Durante el ""vuelo"", son capaces de evitar árboles y Otros obstáculos con facilidad. Además, pueden planear desde una altura de hasta 18 metros, pasar hasta 50 metros de una vez y dar 90 vueltas. El planeo más largo registrado de la Ardilla voladora del sur fue de 80 metros (262,5 pies). Aunque normalmente son silenciosos, estos adorables animales se asocian con congéneres mediante diversas vocalizaciones."
Ardilla voladora del sur,412,appearance,"Esta especie, al igual que otras especies de ardillas voladoras, tiene el cuerpo bordeado lateralmente por un repliegue de piel cubierta de pelo, llamado patagio, situado entre los dos pares de miembros, que puede extenderse como si fuese un paracaídas."
Ardilla voladora del sur,412,mating,"Las Ardillas voladoras del sur son poliginándricas (promiscuas), lo que significa que machos y hembras se aparean con múltiples parejas. Tienen dos temporadas de cría al año: una ocurre de enero a abril y Otro dura de junio a agosto. El periodo de gestación dura 40 días, de los que nacen de 1 a 6 crías, con una media de 2-3 por camada. No abren los ojos hasta los 24-30 días de vida. Las madres destetan a sus crías 65 días después de nacer. A continuación, las crías se vuelven totalmente independientes en torno a los 120 días de edad. La edad de madurez reproductiva suele ser el año de edad, aunque algunos ejemplares están listos para tener crías a los 9 meses."
Tigrillo,414,habbit,"Las oncillas son principalmente nocturnas pero en zonas como Caatinga, donde su Dieta consiste principalmente en lagartos diurnos, estos animales son más propensos a estar activos durante el día. Durante la época de cría se ven a veces parejas, pero se consideran animales muy solitarios. Aunque son principalmente Terrestres, pueden trepar bien. Las hembras tienen un área de distribución de 0,9 a 2,3 km2, mientras que la de los machos es de 4,8 a 17 km2, mayor de lo habitual para felinos de ese tamaño. Los machos en estado Silvestre pueden ser muy agresivos con las hembras. No se sabe mucho sobre la comunicación entre Tigrillos. Los gatitos jóvenes ronronean, mientras que los adultos emiten un ""gorjeo"" corto y rítmico."
Tigrillo,414,appearance,"Alcanza una longitud cabeza-cuerpo de 39 a 78 cm, con una cola de 20 a 42 cm de largo. La altura está entre 22 y 30 cm. Su peso varía entre los 2 y 3 kg. La piel es gruesa y suave, de coloración marrón claro a ocre oscuro, con numerosas rosetas negruzcas en el dorso y los flancos. La parte inferior es pálida con manchas oscuras y la cola está ranillada. La parte posterior de las orejas es negra con ocelos en negrilla. Las rosetas son negras o marrones, abiertas en el centro y de forma irregular. Las patas tienen puntos de tamaño mediano, que se estrechan a puntos más pequeños en la parte inferior, a este animal se le ha encontrado melanismo una condición genética que cambia de color al animal este presentó un color negro y fue descubierto en Huila Colombia.  Se encuentra en una amplia gama de hábitats, desde tierras bajas semiáridas hasta bosques de nubes y bosques de montaña, en Costa Rica, Panamá y el norte de América del Sur,  normalmente en cotas altas, pero le es posible también adaptarse en zonas más bajas. El tigrillo caza roedores y pájaros. Normalmente la madre sólo tiene un cachorro, pero pueden llegar a tener hasta tres. El período de gestación es de 74 a 76 días. La longevidad se le estima en unos 17 años; en cautiverio está documentada hasta en 20 años."
Tigrillo,414,mating,"No se sabe nada sobre el sistema de apareamiento del Tigrillo Silvestre; sin embargo, los animales cautivos de esta especie parecen permanecer con la misma pareja de por vida. El apareamiento tiene lugar a principios de primavera y el periodo de gestación es de unos 75 días. Las oncillas suelen parir 1 gatito en cada ciclo reproductivo, pero pueden tener hasta 3. Los gatitos empiezan a comer alimentos sólidos entre las 5 y las 7 semanas de edad, y a los 3 meses suelen estar destetados. Los dientes empiezan a crecer a los 21 días, más tarde que para la mayoría de los gatos; sin embargo, sus dientes tienden a salir todos al mismo tiempo, en pocas horas. A los 4 meses los gatitos son completamente independientes y a los 11 meses han crecido por completo. Las hembras son sexualmente maduras a los 2 años y los machos a los 18 meses."
Indri,415,habbit,"Es un primate de hábitos estrictamente diurnos que vive en los bosques lluviosos de la zona este de la isla, donde se desplaza de rama en rama a la búsqueda de hojas, brotes y frutos de los que se alimenta. Los indris forman parejas permanentes, las cuales viven con sus crías en un área de unos 18 hectáreas. Este territorio lo comparten en parte con otras parejas de indris vecinas, pero mantienen la mayor parte como territorio exclusivo."
Indri,415,appearance,"Es el lémur actual de mayor tamaño. Las dimensiones de los adultos son similares a las de un gato doméstico, entre 57 y 70 centímetros de largo y un peso de 7 a 10 kilos. La cola solo es un vestigio y no pasa de los 15 centímetros. Tienen miembros y dedos largos (parcialmente palmeados, para garantizar un mayor agarre), con los que se mueven con facilidad sobre los árboles, y un manto de pelo blanco y negro. La cara es semejante a la de un perro. Su fórmula dental es la siguiente: 2/1-2, 1/0-1, 2/2, 3/3 = 30. "
Indri,415,mating,"Es monógamo y frecuentemente se empareja de por vida. Alcanza la madurez sexual entre los 7 y 9 años de edad. La hembra pare, tras un periodo de gestación que oscila entre los 120 y 150 días, una única cría que es cargada ventralmente durante 4 meses y después dorsalmente hasta que cumple 1 año. La cría es capaz de mostrar signos de independencia a los 8 meses, aunque no llega a ser totalmente independiente de su madre hasta los 2 años de edad."
Ballena franca del pacífico norte,416,habbit,"Las ballenas del Pacífico Norte pueden encontrarse generalmente viajando solas o en manadas de sólo 2-3 ballenas. Los grupos más grandes pueden viajar juntos durante la época de apareamiento. Se cree que las ballenas francas permanecen en la misma Región durante días o a veces semanas. Suelen considerarse no agresivas, y lo que puede describirse como tiernas, con Otros de su especie, incluidos machos competidores, posibles parejas y crías. Aunque lentas, son sorprendentemente acrobáticas y se las conoce por brincar, así como por golpear con sus aletas la superficie del agua cuando se dan la vuelta. Estas ballenas francas son animales curiosos y juguetones, y a menudo chocan y golpean los objetos que encuentran en el agua. A veces elevan las aletas de la cola por encima del agua a modo de velas, una forma de juego."
Ballena franca del pacífico norte,416,appearance,"La Ballena Franca del Pacífico Norte se distingue fácilmente de otros cetáceos del pacífico norte por su gran tamaño, puede llegar a 18 m de longitud, sustancialmente mayor que el de la ballena gris o la ballena jorobada.Es la única especie de ballena en el Pacífico Norte que carecen de una aleta dorsal."
Ballena franca del pacífico norte,416,mating,"Estas ballenas son poliándricas, y es probable que las hembras se apareen con muchos machos, mientras que los machos no compiten agresivamente por las hembras. El comportamiento reproductivo de las ballenas francas incluye palmadas con la cola y las aletas en la superficie, saltos y ""cabezazos"". La reproducción se produce generalmente en invierno y, tras un periodo de gestación de 12-13 meses, las hembras dan a luz a una sola cría. Las madres protegen, amamantan y cuidan a sus crías, dedicando importantes cantidades de energía a cada una de ellas. La cría permanece cerca de su madre y mama durante aproximadamente un año. La hembra suele utilizar el tercer año para reponer sus reservas de energía antes de aparearse de nuevo, por lo que hay intervalos entre tres y cinco años. Estas ballenas alcanzan la madurez reproductiva entre los 8 y los 11 años, momento en el que pueden tener sus propias crías."
Marta de garganta amarilla,419,habbit,"Las martas de garganta amarilla son principalmente diurnas, aunque se las ha observado activas por la noche. A diferencia de muchos mustélidos, las martas de garganta amarilla no son solitarias y en su lugar se han observado moviéndose en grupos de 2 u ocasionalmente 3. Se sabe que estos pequeños grupos cazan presas juntos, aumentando las posibilidades de una cacería exitosa. En general, las martas de garganta amarilla viajan por el suelo, pero pueden trepar hábilmente a los árboles y viajar de árbol en árbol saltando hasta 8 o 9 m. En Rusia, después de las nevadas de marzo, cuando la profundidad de la nieve alcanza los 50-60 cm, la marta se hunde en la nieve y prefiere moverse en las copas de los árboles, descendiendo gradualmente a las estribaciones montañosas hacia bosques de hoja ancha en lugares con poca nieve."
Marta de garganta amarilla,419,appearance,"Las martas de garganta amarilla son martas relativamente grandes y se destacan por su apariencia flexible y musculosa. La larga cola mide aproximadamente dos tercios de la longitud de su cuerpo. Los machos adultos oscilan entre 50 y 71,9 cm de longitud (61,2 cm de media) y entre 2,5 y 5,7 kg de masa (3,3 kg de media). Las hembras son algo más pequeñas y miden de 50 a 62 cm de longitud (57,5 cm de media) y de 1,2 a 3,8 kg de masa (2,8 kg de media). La subespecie de Taiwán, Java, Malasia, Borneo y Sumatra son las más pequeñas, los machos apenas superan los 2 kg, mientras que las hembran pesan 1 kg. Las martas de garganta amarilla tienen una coloración única, aunque puede variar considerablemente entre individuos y subespecies. La cabeza es de color negro o marrón oscuro, el dorso y la parte inferior son de color marrón claro o amarillo, el pecho y la garganta son de color amarillo brillante o dorado, y la cola es en su mayoría negra o marrón oscuro. La coloración de verano es más oscura y apagada que en invierno. Este patrón de color, particularmente la garganta amarilla por la que recibe su nombre, distingue a Martes flavigula de otras especies del género. En 2005, se reconocieron 9 subespecies de M. flavigula, que se distinguen por una ligera variación en la coloración y el pelaje. En general, estas subespecies se distinguen por la presencia o ausencia de una zona desnuda de piel en la pata trasera y por la longitud y el color del pelaje invernal del animal."
Marta de garganta amarilla,419,mating,"Las martas de garganta amarilla se reproducen anualmente entre febrero y marzo o entre junio y agosto. La gestación típicamente dura entre 220 y 290 días. Las camadas típicamente contienen 2 o 3 crías, aunque se han observado camadas de 4 o 5.Otras especies del género Martes exhiben una implantación tardía, y es probable que las martas de garganta amarilla también empleen esta estrategia reproductiva considerando su período de gestación inusualmente largo en relación con la mayoría de los mamíferos. No se ha documentado más información sobre el crecimiento y desarrollo de estos animales."
Olinguito,420,habbit,"Solitario, de hábitos nocturnos, vive en los árboles y es experto en saltar de árbol en árbol en el dosel del bosque."
Olinguito,420,appearance,"Su cuerpo (con la cabeza) alcanza una longitud promedio de 33,5 cm, y su cola mide hasta 42,5 cm de largo. Pesa unos 900 g. Tiene ojos grandes. Su piel es gruesa y lanuda, más densa que la de sus parientes más cercanos; el pelaje es de color castaño-naranja o rojizo con puntas negruzcas."
Olinguito,420,mating,Tiene una sola cría por parto.
Foca de weddell,423,habbit,"Las focas de Weddell son conocidas por sus profundas inmersiones, que pueden llegar a alcanzar 600 metros y pueden contener la respiración aproximadamente 60 minutos, gracias a que existen altas concentraciones de mioglobina en sus músculos. Dependiendo de la latitud en que se encuentren, estos animales dan a luz entre septiembre y noviembre. Aquellos que viven a una menor latitud dan a luz antes. No son animales muy sociables fuera del agua, incluso llegando a evitar el contacto físico. La copulación solo ha sido observada bajo el agua, donde la hembra es a menudo mordida en el cuello por el macho. Las focas jóvenes tienen pelaje gris las primeras 3 o 4 semanas; luego cambia a un color más oscuro. Las peleas de juego son un comportamiento muy común en estas focas cuando están en crecimiento. Alcanzan la madurez sexual a los 3 años. El color de los adultos es de un café bien oscuro, más claro en la espalda, y con manchas de diferentes tonos, llegando a ser plateadas en el vientre. Los machos usualmente tienen cicatrices, la mayoría de ellas en las aletas traseras y en la región genital. La foca de Weddell vive más al sur que cualquier otro mamífero, habitando incluso en el estrecho de McMurdo, a solo 1.200 kilómetros del Polo Sur. Estos animales son relativamente mansos y pueden ser encontrados en grandes grupos encima de los hielos cercanos al continente, así que los seres humanos pueden acercarse sin dificultad."
Foca de weddell,423,appearance,"Estas focas están bien adaptadas al clima frío, con sus grandes capas de grasa recubriendo sus órganos. Los adultos tienen una cubierta de color gris oscuro, salpicada con áreas negras o ligeramente grises. La especie presenta dimorfismo sexual a favor de las hembras, que son más grandes. Los machos miden entre 2,5 y 2,9 metros y las hembras alcanzan los 3,5 m. Pueden pesar entre 400 y 600 kg."
Foca de weddell,423,mating,"Las focas de weddell regresan a las colonias de hielo rápido durante la primavera para dar a luz y reproducirse. Se sugiere que son reproductoras poligínicas y no forman parejas. El parto se produce de septiembre a diciembre tras un periodo de gestación de 9-10 meses. Suele nacer una sola cría, pero a veces se producen gemelos. La madre y la cría permanecen juntas. Las crías entran en el agua por primera vez alrededor de las 1-2 semanas de edad. Los machos reproductores permanecen en el agua bajo el hielo, defendiendo el territorio y un respiradero hasta que las crías son destetadas a las 6 semanas de edad. Entonces se deja al cachorro para que aprenda a cazar. La madre se marcha para aparearse de nuevo. Las hembras de foca de weddell alcanzan la madurez reproductiva a partir de los 3 años, pero tanto las hembras como los machos no suelen aparearse hasta que tienen unos 7 años."
Zorro cangrejero,425,habbit,"Aprovecha numerosos recursos alimenticios y su dieta es estacional. Busca alimento muy activamente, recorre varios tipos de hábitat para llegar al alimento disponible, y se comporta como especialista cuando está en un hábitat productivo, reduciendo mucho el rango dietario al consumir presas de alta energía: es un oportunista trófico. Caza roedores, cangrejos, ranas, reptiles, aves, tortugas, musarañas e insectos, y además consume huevos, carroña y algunos vegetales, semillas y frutos. Viven en una gran variedad de hábitats, desde bosques montanos y tropicales, praderas, áreas ganaderas, y desiertos, viviendo hasta en el páramo. Prefieren sitios poco intervenidos por el hombre, aunque a veces se acercan a zonas semi-urbanizadas. Muy rara vez se han visto híbridos de zorros cangrejeros y perros callejeros en la naturaleza y cerca de las ciudades, cuyos resultados han sido perros domésticos con apariencia de zorro, pero hasta el momento no se ha hecho en cautiverio."
Zorro cangrejero,425,appearance,"Su cubierta es gris y castaño, compuesto por una mezcla de pelos negros, grises, castaños, amarillentos y blancos, siendo más negro en el lomo, cola, lados y partes externas de color similar al dorso, se hacen más negras y castañas hacia las manos y patas, contrastando el cuello y vientre, donde es totalmente blanco. En promedio, su longitud total es de 70 cm y la de su cola de 35 cm; pudiendo pesar de 5 a 9 kg. Otras características físicas varían según el hábitat, los ejemplares de los bosques son notablemente más grises que sus ejemplares de las zonas abiertas, que suelen tener colores más castaños. Es monógamo y territorial; proclama su domino con aullidos, demarcando 1 km con su orina. Se reproduce anualmente; la gestación dura 52 a 60 días, dando a luz 3 a 5 crías por camada. La lactancia se prolonga por 90 días. Los cachorros permanecen 9 meses con los padres y luego forman su propia pareja."
Zorro cangrejero,425,mating,"Los Zorros cangrejeros son monógamos. Suelen reproducirse dos veces al año, con un intervalo de 7 a 8 meses, a veces con un pico de nacimientos en enero, febrero o a veces marzo, y de nuevo en septiembre u octubre. Noviembre o diciembre es cuando suele comenzar el periodo reproductivo, y de nuevo en julio. La gestación dura entre 52 y 59 días, y las hembras dan a luz entre 2 y 6 cachorros. Los cachorros de zorro nacen con los ojos y las orejas cerrados y sin dientes. Sus ojos se abren a los 14 días. A los 30 días pueden empezar a digerir alimentos sólidos y a los 3 meses son destetados. La madurez sexual se alcanza a los 9 meses."
Ovis vignei,426,habbit,"Las ovejas Ovis vignei son principalmente diurnas y buscan alimento durante la mayor parte del día. Se mueven dentro de un área de distribución, pero no mantienen territorios. Estas ovejas son gregarias y forman rebaños de individuos emparentados. La composición de un rebaño suele ser de hembras, corderos y jóvenes. Los carneros mayores forman grupos separados en los que todos los miembros son machos. Los rebaños mantienen una estructura social en la que la dominancia se basa en el tamaño corporal del animal. Estas relaciones son evidentes, sobre todo en los rebaños de carneros, en los que la dominancia se basa en gran medida en el tamaño de los cuernos: cuanto más grandes son los cuernos, más alto es el rango del individuo. Los machos dominantes son una fuerza estabilizadora para la sociedad ovina, ya que evitan que los carneros más jóvenes acosen a las hembras. Estos machos más jóvenes son más acosadores y agresivos con las ovejas que los machos más viejos. Las interacciones agresivas entre individuos de tamaño similar suelen incluir patadas frontales y giros de cabeza. Estas ovejas no se encabritan sobre sus patas traseras cuando pelean."
Ovis vignei,426,appearance,"El Ovis vignei, también conocido como arkars o shapo, es un grupo de subespecies de la oveja Silvestre. Se reconocen entre seis y nueve subespecies, que difieren en el tamaño y el color de la crin invernal del macho, así como en el color de la mancha de su montura y en la forma de sus cuernos. Los machos tienen cuernos macizos, los de las hembras son mucho más pequeños. Su pelo es generalmente rojo parduzco, y los machos tienen ""barbas"" blancas debajo de la boca, mientras que las hembras suelen tener el mismo color en todo el cuerpo, a excepción de las patas cerca de las pezuñas."
Ovis vignei,426,mating,"Las ovejas Ovis vignei son polígamas, lo que significa que un macho se aparea con varias hembras. La época de apareamiento va de noviembre a diciembre. Las ovejas paren un cordero tras un periodo de gestación de 5 meses. De las ovejas más viejas pueden nacer 2 ó 3 corderos. Las hembras se separan de su rebaño antes de parir. Tras el parto, las madres y sus corderos permanecen alejados del rebaño durante un periodo de 3 a 7 días. Es el momento en que el cordero gana en fuerza y la madre y su cría aprenden a reconocerse por el olor. Después regresan a su rebaño. Los corderos se amamantan de sus madres durante 5-6 meses, pudiendo mordisquear la vegetación al mes de nacer. Las ovejas son sexualmente maduras cuando tienen 1,5 años y pueden tener su primera cría a los 2 años."
